no,added_date,title,artist,genre,country,release_year,chart_source,chart_rank,source_type,data_confidence
3071,2026.6.27,Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert,Pop Ballad / Soft Pop,US/Global,2013,Billboard Hot 100 archive,11,billboard_hot100_bulk_backfill,low
3072,2026.6.27,Fallin' For You,Colbie Caillat,Pop Ballad / Soft Pop,US/Global,2009,Billboard Hot 100 archive,12,billboard_hot100_bulk_backfill,low
3073,2026.6.27,Sweet Dreams,La Bouche,Pop Ballad / Soft Pop,US/Global,1996,Billboard Hot 100 archive,13,billboard_hot100_bulk_backfill,low
3074,2026.6.27,Break My Heart,Dua Lipa,Pop Ballad / Soft Pop,US/Global,2020,Billboard Hot 100 archive,13,billboard_hot100_bulk_backfill,low
3075,2026.6.27,Do You Believe In Us,Jon Secada,Pop Ballad / Soft Pop,US/Global,1992,Billboard Hot 100 archive,13,billboard_hot100_bulk_backfill,low
3076,2026.6.27,Wait For You,Elliott Yamin,Pop Ballad / Soft Pop,US/Global,2007,Billboard Hot 100 archive,13,billboard_hot100_bulk_backfill,low
3077,2026.6.27,Christmas (Baby Please Come Home),Darlene Love,Pop Ballad / Soft Pop,US/Global,2018,Billboard Hot 100 archive,14,billboard_hot100_bulk_backfill,low
3078,2026.6.27,More Than My Hometown,Morgan Wallen,Pop Ballad / Soft Pop,US/Global,2020,Billboard Hot 100 archive,15,billboard_hot100_bulk_backfill,low
3079,2026.6.27,Kiss The Rain,Billie Myers,Pop Ballad / Soft Pop,US/Global,1997,Billboard Hot 100 archive,15,billboard_hot100_bulk_backfill,low
3080,2026.6.27,Give Your Heart A Break,Demi Lovato,Pop Ballad / Soft Pop,US/Global,2012,Billboard Hot 100 archive,16,billboard_hot100_bulk_backfill,low
3081,2026.6.27,I'll Stand By You,Pretenders,Pop Ballad / Soft Pop,US/Global,1994,Billboard Hot 100 archive,16,billboard_hot100_bulk_backfill,low
3082,2026.6.27,Heaven,Los Lonely Boys,Pop Ballad / Soft Pop,US/Global,2004,Billboard Hot 100 archive,16,billboard_hot100_bulk_backfill,low
3083,2026.6.27,I Fall Apart,Post Malone,Pop Ballad / Soft Pop,US/Global,2017,Billboard Hot 100 archive,16,billboard_hot100_bulk_backfill,low
3084,2026.6.27,Jar Of Hearts,Christina Perri,Pop Ballad / Soft Pop,US/Global,2010,Billboard Hot 100 archive,17,billboard_hot100_bulk_backfill,low
3085,2026.6.27,Sorry I'm Here For Someone Else,Benson Boone,Pop Ballad / Soft Pop,US/Global,2025,Billboard Hot 100 archive,19,billboard_hot100_bulk_backfill,low
3086,2026.6.27,In My Dreams,REO Speedwagon,Pop Ballad / Soft Pop,US/Global,1987,Billboard Hot 100 archive,19,billboard_hot100_bulk_backfill,low
3087,2026.6.27,Take Your Time,Sam Hunt,Pop Ballad / Soft Pop,US/Global,2015,Billboard Hot 100 archive,20,billboard_hot100_bulk_backfill,low
3088,2026.6.27,Beautiful Crazy,Luke Combs,Pop Ballad / Soft Pop,US/Global,2018,Billboard Hot 100 archive,21,billboard_hot100_bulk_backfill,low
3089,2026.6.27,Fall For You,Secondhand Serenade,Pop Ballad / Soft Pop,US/Global,2008,Billboard Hot 100 archive,21,billboard_hot100_bulk_backfill,low
3090,2026.6.27,Next Thing You Know,Jordan Davis,Pop Ballad / Soft Pop,US/Global,2023,Billboard Hot 100 archive,23,billboard_hot100_bulk_backfill,low
3091,2026.6.27,Chasing After You,Ryan Hurd With Maren Morris,Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,23,billboard_hot100_bulk_backfill,low
3092,2026.6.27,Love Remains The Same,Gavin Rossdale,Pop Ballad / Soft Pop,US/Global,2008,Billboard Hot 100 archive,27,billboard_hot100_bulk_backfill,low
3093,2026.6.27,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,Pop Ballad / Soft Pop,US/Global,2010,Billboard Hot 100 archive,31,billboard_hot100_bulk_backfill,low
3094,2026.6.27,Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,37,billboard_hot100_bulk_backfill,low
3095,2026.6.27,Monster Mash,"Bobby ""Boris"" Pickett And The Crypt-Kickers",Pop Ballad / Soft Pop,US/Global,1962,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3096,2026.6.27,Sexy And I Know It,LMFAO,Pop Ballad / Soft Pop,US/Global,2011,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3097,2026.6.27,About Damn Time,Lizzo,Pop Ballad / Soft Pop,US/Global,2022,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3098,2026.6.27,Shake Your Love,Debbie Gibson,Hot 100 Pop Reference,US/Global,1987,Billboard Hot 100 archive,4,billboard_hot100_bulk_backfill,low
3099,2026.6.27,Shake Your Groove Thing,Peaches & Herb,Hot 100 Pop Reference,US/Global,1978,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
3100,2026.6.27,Rock Your Body,Justin Timberlake,Hot 100 Pop Reference,US/Global,2003,Billboard Hot 100 archive,5,billboard_hot100_bulk_backfill,low
3101,2026.6.27,Shake Your Body (Down To The Ground),The Jacksons,Hot 100 Pop Reference,US/Global,1979,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
3102,2026.6.27,Because The Night,"10,000 Maniacs",Pop Ballad / Soft Pop,US/Global,1993,Billboard Hot 100 archive,11,billboard_hot100_bulk_backfill,low
3103,2026.6.27,I Don't F**k With You,Big Sean Featuring E-40,Pop Ballad / Soft Pop,US/Global,2014,Billboard Hot 100 archive,11,billboard_hot100_bulk_backfill,low
3104,2026.6.27,The Rhythm Of The Night,Corona,Pop Ballad / Soft Pop,US/Global,1994,Billboard Hot 100 archive,11,billboard_hot100_bulk_backfill,low
3105,2026.6.27,Say,John Mayer,Pop Ballad / Soft Pop,US/Global,2007,Billboard Hot 100 archive,12,billboard_hot100_bulk_backfill,low
3106,2026.6.27,Let You Down,NF,Pop Ballad / Soft Pop,US/Global,2017,Billboard Hot 100 archive,12,billboard_hot100_bulk_backfill,low
3107,2026.6.27,I Never Cry,Alice Cooper,Pop Ballad / Soft Pop,US/Global,1976,Billboard Hot 100 archive,12,billboard_hot100_bulk_backfill,low
3108,2026.6.27,I Love You,Climax Blues Band,Pop Ballad / Soft Pop,US/Global,1981,Billboard Hot 100 archive,12,billboard_hot100_bulk_backfill,low
3109,2026.6.27,Falling,LeBlanc & Carr,Pop Ballad / Soft Pop,US/Global,1977,Billboard Hot 100 archive,13,billboard_hot100_bulk_backfill,low
3110,2026.6.27,Only You,112 Featuring The Notorious B.I.G.,Pop Ballad / Soft Pop,US/Global,1996,Billboard Hot 100 archive,13,billboard_hot100_bulk_backfill,low
3111,2026.6.27,Ain't No Love In Oklahoma,Luke Combs,Pop Ballad / Soft Pop,US/Global,2024,Billboard Hot 100 archive,13,billboard_hot100_bulk_backfill,low
3112,2026.6.27,Heaven,Kane Brown,Pop Ballad / Soft Pop,US/Global,2017,Billboard Hot 100 archive,15,billboard_hot100_bulk_backfill,low
3113,2026.6.27,"Tonight, I Celebrate My Love",Peabo Bryson/Roberta Flack,Pop Ballad / Soft Pop,US/Global,1983,Billboard Hot 100 archive,16,billboard_hot100_bulk_backfill,low
3114,2026.6.27,Heartbreak Anniversary,Giveon,Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,16,billboard_hot100_bulk_backfill,low
3115,2026.6.27,Stereo Love,Edward Maya & Vika Jigulina,Pop Ballad / Soft Pop,US/Global,2010,Billboard Hot 100 archive,16,billboard_hot100_bulk_backfill,low
3116,2026.6.27,Make Em' Say Uhh!,"Master P Feat. Fiend, Silkk The Shocker, Mia X & Mystikal",Pop Ballad / Soft Pop,US/Global,1998,Billboard Hot 100 archive,16,billboard_hot100_bulk_backfill,low
3117,2026.6.27,Your Body Is A Wonderland,John Mayer,Pop Ballad / Soft Pop,US/Global,2002,Billboard Hot 100 archive,18,billboard_hot100_bulk_backfill,low
3118,2026.6.27,In Case You Didn't Know,Brett Young,Pop Ballad / Soft Pop,US/Global,2017,Billboard Hot 100 archive,19,billboard_hot100_bulk_backfill,low
3119,2026.6.27,Glad You Exist,Dan + Shay,Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,21,billboard_hot100_bulk_backfill,low
3120,2026.6.27,You Can Call Me Al,Paul Simon,Pop Ballad / Soft Pop,US/Global,1986,Billboard Hot 100 archive,23,billboard_hot100_bulk_backfill,low
3121,2026.6.27,Hooked On You,Sweet Sensation,Pop Ballad / Soft Pop,US/Global,1987,Billboard Hot 100 archive,23,billboard_hot100_bulk_backfill,low
3122,2026.6.27,I'll Never Let You Go,Steelheart,Pop Ballad / Soft Pop,US/Global,1991,Billboard Hot 100 archive,23,billboard_hot100_bulk_backfill,low
3123,2026.6.27,Heart On Ice,Rod Wave,Pop Ballad / Soft Pop,US/Global,2019,Billboard Hot 100 archive,25,billboard_hot100_bulk_backfill,low
3124,2026.6.27,Love Nwantiti (Ah Ah Ah),CKay,Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,26,billboard_hot100_bulk_backfill,low
3125,2026.6.27,"In Your Eyes (Theme From ""Say Anything"")",Peter Gabriel,Pop Ballad / Soft Pop,US/Global,1986,Billboard Hot 100 archive,26,billboard_hot100_bulk_backfill,low
3126,2026.6.27,Dreams,Gabrielle,Pop Ballad / Soft Pop,US/Global,1993,Billboard Hot 100 archive,26,billboard_hot100_bulk_backfill,low
3127,2026.6.27,Hell At Night,BigXthaPlug Featuring Ella Langley,Pop Ballad / Soft Pop,US/Global,2025,Billboard Hot 100 archive,26,billboard_hot100_bulk_backfill,low
3128,2026.6.27,Beautiful,Bazzi Featuring Camila Cabello,Pop Ballad / Soft Pop,US/Global,2018,Billboard Hot 100 archive,26,billboard_hot100_bulk_backfill,low
3129,2026.6.27,No Ordinary Love,Sade,Pop Ballad / Soft Pop,US/Global,1992,Billboard Hot 100 archive,28,billboard_hot100_bulk_backfill,low
3130,2026.6.27,Beautiful Things,Megan Moroney,Pop Ballad / Soft Pop,US/Global,2025,Billboard Hot 100 archive,32,billboard_hot100_bulk_backfill,low
3131,2026.6.27,Thinkin Bout You,Frank Ocean,Pop Ballad / Soft Pop,US/Global,2012,Billboard Hot 100 archive,32,billboard_hot100_bulk_backfill,low
3132,2026.6.27,Again,Fetty Wap,Pop Ballad / Soft Pop,US/Global,2015,Billboard Hot 100 archive,33,billboard_hot100_bulk_backfill,low
3133,2026.6.27,You Was Right,Lil Uzi Vert,Pop Ballad / Soft Pop,US/Global,2016,Billboard Hot 100 archive,40,billboard_hot100_bulk_backfill,low
3134,2026.6.27,The Sign,Ace Of Base,Pop Ballad / Soft Pop,US/Global,1994,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3135,2026.6.27,Family Affair,Mary J. Blige,Pop Ballad / Soft Pop,US/Global,2001,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3136,2026.6.27,Rude,MAGIC!,Pop Ballad / Soft Pop,US/Global,2014,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3137,2026.6.27,Red Red Wine,UB40,Pop Ballad / Soft Pop,US/Global,1984,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3138,2026.6.27,Low,Flo Rida Featuring T-Pain,Pop Ballad / Soft Pop,US/Global,2007,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3139,2026.6.27,Down,Jay Sean Featuring Lil Wayne,Pop Ballad / Soft Pop,US/Global,2009,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3140,2026.6.27,Panda,Desiigner,Pop Ballad / Soft Pop,US/Global,2016,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3141,2026.6.27,The Twist,Chubby Checker,Pop Ballad / Soft Pop,US/Global,1960,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3142,2026.6.27,Bent,matchbox twenty,Pop Ballad / Soft Pop,US/Global,2000,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3143,2026.6.27,Gold Digger,Kanye West Featuring Jamie Foxx,Pop Ballad / Soft Pop,US/Global,2005,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3144,2026.6.27,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,Pop Ballad / Soft Pop,US/Global,2013,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3145,2026.6.27,Timber,Pitbull Featuring Ke$ha,Pop Ballad / Soft Pop,US/Global,2013,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3146,2026.6.27,Fancy,Iggy Azalea Featuring Charli XCX,Pop Ballad / Soft Pop,US/Global,2014,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3147,2026.6.27,Psycho,Post Malone Featuring Ty Dolla $ign,Pop Ballad / Soft Pop,US/Global,2018,Billboard Hot 100 archive,1,billboard_hot100_bulk_backfill,low
3148,2026.6.27,How Do I Live,LeAnn Rimes,Pop Ballad / Soft Pop,US/Global,1997,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
3149,2026.6.27,Love On The Rocks,Neil Diamond,Hot 100 Pop Reference,US/Global,1980,Billboard Hot 100 archive,2,billboard_hot100_bulk_backfill,low
3150,2026.6.27,Ho Hey,The Lumineers,Pop Ballad / Soft Pop,US/Global,2012,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
3151,2026.6.27,I Hope,Gabby Barrett Featuring Charlie Puth,Pop Ballad / Soft Pop,US/Global,2020,Billboard Hot 100 archive,3,billboard_hot100_bulk_backfill,low
3152,2026.6.27,Demons,Imagine Dragons,Pop Ballad / Soft Pop,US/Global,2013,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
3153,2026.6.27,The Heart Of Rock & Roll,Huey Lewis & The News,Hot 100 Pop Reference,US/Global,1984,Billboard Hot 100 archive,6,billboard_hot100_bulk_backfill,low
3154,2026.6.27,(You Gotta) Fight For Your Right (To Party!),Beastie Boys,Hot 100 Pop Reference,US/Global,1986,Billboard Hot 100 archive,7,billboard_hot100_bulk_backfill,low
3155,2026.6.27,Before He Cheats,Carrie Underwood,Pop Ballad / Soft Pop,US/Global,2006,Billboard Hot 100 archive,8,billboard_hot100_bulk_backfill,low
3156,2026.6.27,Something In The Orange,Zach Bryan,Pop Ballad / Soft Pop,US/Global,2022,Billboard Hot 100 archive,10,billboard_hot100_bulk_backfill,low
3157,2026.6.27,You Rock My World,Michael Jackson,Hot 100 Pop Reference,US/Global,2001,Billboard Hot 100 archive,10,billboard_hot100_bulk_backfill,low
3158,2026.6.27,What Is Love,Haddaway,Pop Ballad / Soft Pop,US/Global,1993,Billboard Hot 100 archive,11,billboard_hot100_bulk_backfill,low
3159,2026.6.27,I Need You,LeAnn Rimes,Pop Ballad / Soft Pop,US/Global,2000,Billboard Hot 100 archive,11,billboard_hot100_bulk_backfill,low
3160,2026.6.27,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,Pop Ballad / Soft Pop,US/Global,2010,Billboard Hot 100 archive,11,billboard_hot100_bulk_backfill,low
3161,2026.6.27,Cryin',Aerosmith,Pop Ballad / Soft Pop,US/Global,1993,Billboard Hot 100 archive,12,billboard_hot100_bulk_backfill,low
3162,2026.6.27,Nothing's Gonna Change My Love For You,Glenn Medeiros,Pop Ballad / Soft Pop,US/Global,1987,Billboard Hot 100 archive,12,billboard_hot100_bulk_backfill,low
3163,2026.6.27,Forever Young,Rod Stewart,Pop Ballad / Soft Pop,US/Global,1988,Billboard Hot 100 archive,12,billboard_hot100_bulk_backfill,low
3164,2026.6.27,Thinking Of You,SaFire,Pop Ballad / Soft Pop,US/Global,1989,Billboard Hot 100 archive,12,billboard_hot100_bulk_backfill,low
3165,2026.6.27,I Still Believe,Brenda K. Starr,Pop Ballad / Soft Pop,US/Global,1988,Billboard Hot 100 archive,13,billboard_hot100_bulk_backfill,low
3166,2026.6.27,Would I Lie To You?,Charles & Eddie,Pop Ballad / Soft Pop,US/Global,1992,Billboard Hot 100 archive,13,billboard_hot100_bulk_backfill,low
3167,2026.6.27,Read Your Mind,Avant,Pop Ballad / Soft Pop,US/Global,2003,Billboard Hot 100 archive,13,billboard_hot100_bulk_backfill,low
3168,2026.6.27,International Love,Pitbull Featuring Chris Brown,Pop Ballad / Soft Pop,US/Global,2011,Billboard Hot 100 archive,13,billboard_hot100_bulk_backfill,low
3169,2026.6.27,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,Pop Ballad / Soft Pop,US/Global,2013,Billboard Hot 100 archive,13,billboard_hot100_bulk_backfill,low
3170,2026.6.27,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,13,billboard_hot100_bulk_backfill,low
3171,2026.6.27,I Want You Back,'N Sync,Pop Ballad / Soft Pop,US/Global,1998,Billboard Hot 100 archive,13,billboard_hot100_bulk_backfill,low
3172,2026.6.27,Make It Rain,Fat Joe Featuring Lil Wayne,Pop Ballad / Soft Pop,US/Global,2006,Billboard Hot 100 archive,13,billboard_hot100_bulk_backfill,low
3173,2026.6.27,I Hope You Dance,Lee Ann Womack,Hot 100 Pop Reference,US/Global,2000,Billboard Hot 100 archive,14,billboard_hot100_bulk_backfill,low
3174,2026.6.27,Walking On Broken Glass,Annie Lennox,Pop Ballad / Soft Pop,US/Global,1992,Billboard Hot 100 archive,14,billboard_hot100_bulk_backfill,low
3175,2026.6.27,"The Right Kind Of Love (From ""Beverly Hills, 90210"")",Jeremy Jordan,Pop Ballad / Soft Pop,US/Global,1992,Billboard Hot 100 archive,14,billboard_hot100_bulk_backfill,low
3176,2026.6.27,I'm Still In Love With You,Sean Paul Featuring Sasha,Pop Ballad / Soft Pop,US/Global,2004,Billboard Hot 100 archive,14,billboard_hot100_bulk_backfill,low
3177,2026.6.27,What You Got,Colby O'Donis Featuring Akon,Pop Ballad / Soft Pop,US/Global,2008,Billboard Hot 100 archive,14,billboard_hot100_bulk_backfill,low
3178,2026.6.27,Key West Intermezzo (I Saw You First),John Mellencamp,Pop Ballad / Soft Pop,US/Global,1996,Billboard Hot 100 archive,14,billboard_hot100_bulk_backfill,low
3179,2026.6.27,Can't Help But Wait,Trey Songz,Pop Ballad / Soft Pop,US/Global,2007,Billboard Hot 100 archive,14,billboard_hot100_bulk_backfill,low
3180,2026.6.27,If I Didn't Love You,Jason Aldean & Carrie Underwood,Pop Ballad / Soft Pop,US/Global,2021,Billboard Hot 100 archive,15,billboard_hot100_bulk_backfill,low
3181,2026.6.27,Goodbye Girl,David Gates,Pop Ballad / Soft Pop,US/Global,1977,Billboard Hot 100 archive,15,billboard_hot100_bulk_backfill,low
3182,2026.6.27,We're In This Love Together,Al Jarreau,Pop Ballad / Soft Pop,US/Global,1981,Billboard Hot 100 archive,15,billboard_hot100_bulk_backfill,low
3183,2026.6.27,If You Needed Somebody,Bad Company,Pop Ballad / Soft Pop,US/Global,1990,Billboard Hot 100 archive,16,billboard_hot100_bulk_backfill,low
3184,2026.6.27,Drunk On You,Luke Bryan,Pop Ballad / Soft Pop,US/Global,2011,Billboard Hot 100 archive,16,billboard_hot100_bulk_backfill,low
3185,2026.6.27,Back To You,Selena Gomez,Pop Ballad / Soft Pop,US/Global,2018,Billboard Hot 100 archive,18,billboard_hot100_bulk_backfill,low
3186,2026.6.27,The Look Of Love (Part One),ABC,Pop Ballad / Soft Pop,US/Global,1982,Billboard Hot 100 archive,18,billboard_hot100_bulk_backfill,low
3187,2026.6.27,Over You,Daughtry,Pop Ballad / Soft Pop,US/Global,2007,Billboard Hot 100 archive,18,billboard_hot100_bulk_backfill,low
3188,2026.6.27,Nobody But You,Blake Shelton Duet With Gwen Stefani,Pop Ballad / Soft Pop,US/Global,2019,Billboard Hot 100 archive,18,billboard_hot100_bulk_backfill,low
3189,2026.6.27,Looking Through Your Eyes,LeAnn Rimes,Pop Ballad / Soft Pop,US/Global,1998,Billboard Hot 100 archive,18,billboard_hot100_bulk_backfill,low
3190,2026.6.27,That's What Love Is All About,Michael Bolton,Pop Ballad / Soft Pop,US/Global,1987,Billboard Hot 100 archive,19,billboard_hot100_bulk_backfill,low
3191,2026.6.27,Never Be Like You,Flume Featuring Kai,Pop Ballad / Soft Pop,US/Global,2016,Billboard Hot 100 archive,20,billboard_hot100_bulk_backfill,low
3192,2026.6.27,Jungle Love,The Time,Pop Ballad / Soft Pop,US/Global,1984,Billboard Hot 100 archive,20,billboard_hot100_bulk_backfill,low
3193,2026.6.27,Leave Me Alone,Flipp Dinero,Pop Ballad / Soft Pop,US/Global,2018,Billboard Hot 100 archive,20,billboard_hot100_bulk_backfill,low
3194,2026.6.27,Do You Want Me,Salt-N-Pepa,Pop Ballad / Soft Pop,US/Global,1991,Billboard Hot 100 archive,21,billboard_hot100_bulk_backfill,low
3195,2026.6.27,Beautiful Day,U2,Pop Ballad / Soft Pop,US/Global,2000,Billboard Hot 100 archive,21,billboard_hot100_bulk_backfill,low
3196,2026.6.27,Let Me Be Your Angel,Stacy Lattisaw,Pop Ballad / Soft Pop,US/Global,1980,Billboard Hot 100 archive,21,billboard_hot100_bulk_backfill,low
3197,2026.6.27,Barefoot Blue Jean Night,Jake Owen,Pop Ballad / Soft Pop,US/Global,2011,Billboard Hot 100 archive,21,billboard_hot100_bulk_backfill,low
3198,2026.6.27,God Gave Me You,Blake Shelton,Pop Ballad / Soft Pop,US/Global,2011,Billboard Hot 100 archive,22,billboard_hot100_bulk_backfill,low
3199,2026.6.27,Die From A Broken Heart,Maddie & Tae,Pop Ballad / Soft Pop,US/Global,2020,Billboard Hot 100 archive,22,billboard_hot100_bulk_backfill,low
3200,2026.6.27,Who Says You Can't Go Home,Bon Jovi,Pop Ballad / Soft Pop,US/Global,2006,Billboard Hot 100 archive,23,billboard_hot100_bulk_backfill,low
3201,2026.6.27,Love More,Chris Brown Featuring Nicki Minaj,Pop Ballad / Soft Pop,US/Global,2013,Billboard Hot 100 archive,23,billboard_hot100_bulk_backfill,low
3202,2026.6.27,Say It,Tory Lanez,Pop Ballad / Soft Pop,US/Global,2015,Billboard Hot 100 archive,23,billboard_hot100_bulk_backfill,low
